run_id,dataset_size,model_name,arch_type,n_params,train_loss,val_loss,gen_gap,training_time
5,800,transformer_nano,transformer,3243968,10.139127922058105,10.329978307088217,0.19085038503011198,1.6266658306121826
5,800,transformer_micro,transformer,6637056,9.545262622833253,9.90255610148112,0.35729347864786654,1.9131622314453125
5,800,lstm_nano,lstm,3283601,10.60546054840088,10.585491180419922,-0.019969367980957387,1.8175220489501953
5,800,lstm_micro,lstm,6616273,9.99163360595703,10.241041819254557,0.24940821329752616,1.9991278648376465
5,800,gru_nano,gru,3279377,10.621522140502929,10.603562672932943,-0.017959467569985677,1.8312230110168457
5,800,gru_micro,gru,6582993,9.834354209899903,10.149761835734049,0.31540762583414583,2.08084774017334
5,800,mlp_nano,mlp,3268817,10.565839576721192,10.556596120198568,-0.009243456522623816,1.6068439483642578
5,800,mlp_micro,mlp,6499793,9.866955661773682,9.493172327677408,-0.37378333409627373,1.6668386459350586
5,1600,transformer_nano,transformer,3243968,9.66432328224182,9.757783126831054,0.0934598445892334,3.215205669403076
5,1600,transformer_micro,transformer,6637056,8.83333797454834,8.955999755859375,0.12266178131103622,3.7071971893310547
5,1600,lstm_nano,lstm,3283601,10.073697090148926,10.174264907836914,0.10056781768798828,3.7069592475891113
5,1600,lstm_micro,lstm,6616273,9.262812948226928,9.718910598754883,0.4560976505279548,3.941120147705078
5,1600,gru_nano,gru,3279377,9.96433253288269,10.108992576599121,0.14466004371643137,3.6282668113708496
5,1600,gru_micro,gru,6582993,9.213756799697876,9.693562316894532,0.479805517196656,3.975165843963623
5,1600,mlp_nano,mlp,3268817,10.090389299392701,9.91713924407959,-0.17325005531311177,3.092707872390747
5,1600,mlp_micro,mlp,6499793,8.317223858833312,8.62267608642578,0.30545222759246826,3.2653355598449707
5,3200,transformer_nano,transformer,3243968,8.695575737953186,8.4470064163208,-0.24856932163238632,6.476339340209961
5,3200,transformer_micro,transformer,6637056,7.193365585803986,6.859724235534668,-0.3336413502693176,7.303011178970337
5,3200,lstm_nano,lstm,3283601,9.29266061782837,9.371168518066407,0.07850790023803711,7.205185651779175
5,3200,lstm_micro,lstm,6616273,8.683908462524414,8.823943996429444,0.14003553390502965,7.897128343582153
5,3200,gru_nano,gru,3279377,9.401899266242982,9.424753093719483,0.02285382747650111,7.189476251602173
5,3200,gru_micro,gru,6582993,8.679873299598693,8.804171562194824,0.12429826259613108,7.919543743133545
5,3200,mlp_nano,mlp,3268817,8.001075780391693,7.950040435791015,-0.05103534460067749,6.11999249458313
5,3200,mlp_micro,mlp,6499793,7.771981012821198,7.973545265197754,0.2015642523765564,6.568343162536621
